Course_id,Course_title,Course_description,Course_level,Course_competencies,Course_instructor,Course_prerequisites,Course_slot,Course_capacity,Course_department,course_overall_rating,Course_industryfit,Course_credits
BBL747,Bionanotechnology,"Bionanotechnology introduces core concepts and practical techniques related to bionanotechnology.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",PRASHANT MISHRA,[],J,30.0,BBL,1.19,[],3.0
BBL749,Cancer Cell Biology,"Cancer Cell Biology introduces core concepts and practical techniques related to cancer cell biology.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",RITU KULSHRESHTHA,[],J,20.0,BBL,1.44,[],3.0
BBL757,Electromicrobiology And Bioelectrochemical Systems,"Electromicrobiology And Bioelectrochemical Systems introduces core concepts and practical techniques related to electromicrobiology and bioelectrochemical systems.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",LUCINDA ELIZABETH DOYLE,[],AB,30.0,BBL,3.51,"['SDE', 'Software Engineer', 'Developer']",3.0
BBL774,Biomolecular Engineering,"Biomolecular Engineering introduces core concepts and practical techniques related to biomolecular engineering.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",PREETI SRIVASTAVA,[],D,60.0,BBL,4.17,[],3.0
BBL775,Bioreaction Engineering,"Bioreaction Engineering introduces core concepts and practical techniques related to bioreaction engineering.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",ATUL NARANG,[],B,60.0,BBL,2.69,[],3.0
BBQ301,Seminar Course - I,"Seminar Course - I introduces core concepts and practical techniques related to seminar course - i.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Technical Writing', 'Project Management', 'Research']",SUNIL NATH,[],P,30.0,BBQ,1.25,[],0.0
BBQ302,Seminar Course - Ii,"Seminar Course - Ii introduces core concepts and practical techniques related to seminar course - ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Technical Writing', 'Project Management', 'Research']",SUNIL NATH,[],P,30.0,BBQ,2.53,[],0.0
JCD891,Minor Project,"Minor Project introduces core concepts and practical techniques related to minor project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",ASHOK KUMAR BHATEJA,[],P,30.0,JCD,4.98,[],0.0
JCD892,M.Tech. Project Part-I,"M.Tech. Project Part-I introduces core concepts and practical techniques related to m.tech. project part-i.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",ASHOK KUMAR BHATEJA,[],P,30.0,JCD,3.12,[],0.0
JCD893,M.Tech Project Part-Ii,"M.Tech Project Part-Ii introduces core concepts and practical techniques related to m.tech project part-ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",ASHOK KUMAR BHATEJA,[],P,30.0,JCD,4.88,[],0.0
CRD8022,Cornerstone Project,"Cornerstone Project introduces core concepts and practical techniques related to cornerstone project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",NEEL KANTH  KUNDU,[],P,40.0,CRD,4.44,[],0.0
CRD812,Major Project Part 2,"Major Project Part 2 introduces core concepts and practical techniques related to major project part 2.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",NEEL KANTH  KUNDU,[],P,40.0,CRD,1.05,[],0.0
CRL7002,Architectures And Algorithms For Dssp (Data Science And Signal Processing) Systems,"Architectures And Algorithms For Dssp (Data Science And Signal Processing) Systems introduces core concepts and practical techniques related to architectures and algorithms for dssp (data science and signal processing) systems.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Debugging', 'Software Design', 'ML Basics', 'Programming', 'Model Evaluation', 'Data Analysis', 'Statistics', 'System Design']","ARUN KUMAR   , MONIKA AGGARWAL","['ENGMATH101', 'DS102']",E,40.0,CRL,3.88,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",2.0
CRL7004,Sensor Array Signal Processing,"Sensor Array Signal Processing introduces core concepts and practical techniques related to sensor array signal processing.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",NEEL KANTH  KUNDU,"['ENGMATH101', 'DS102']",X,30.0,CRL,3.73,[],3.0
CRL7005,Machine Learning For Data Science And Signal Processing,"Machine Learning For Data Science And Signal Processing introduces core concepts and practical techniques related to machine learning for data science and signal processing.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Statistics', 'Data Analysis', 'Model Evaluation', 'ML Basics']","AAKASH  ARORA , AAKASH  JOHRY , PRABHU BABU","['ENGMATH101', 'DS102']",X,25.0,CRL,3.15,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",2.0
CRL7008,Sonar System Engineering,"Sonar System Engineering introduces core concepts and practical techniques related to sonar system engineering.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Debugging', 'Modeling & Simulation', 'Software Design', 'Programming', 'Engineering Analysis', 'Problem Solving', 'System Design']",ARUN KUMAR,"['ENGMATH101', 'DS102']",J,25.0,CRL,2.07,"['SDE', 'Software Engineer', 'Developer']",3.0
CRL7012,Rf And Microwave Active Circuits,"Rf And Microwave Active Circuits introduces core concepts and practical techniques related to rf and microwave active circuits.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']","VIGYANSHU  MISHRA , ANANJAN BASU","['ENGMATH101', 'DS102']",A,30.0,CRL,3.56,[],3.0
CRL7016,Microwave Filters For Wireless System Design,"Microwave Filters For Wireless System Design introduces core concepts and practical techniques related to microwave filters for wireless system design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Debugging', 'Modeling & Simulation', 'Software Design', 'Programming', 'Engineering Analysis', 'Problem Solving', 'System Design']",KIRTI DHWAJ,"['ENGMATH101', 'DS102']",X,60.0,CRL,1.45,"['SDE', 'Software Engineer', 'Developer']",3.0
CRL7024,Rf And Microwave Measurements,"Rf And Microwave Measurements introduces core concepts and practical techniques related to rf and microwave measurements.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']","VIKRANT  KAIM , KIRILL  KLIONOVSKI","['ENGMATH101', 'DS102']",B,40.0,CRL,2.74,[],3.0
CRL7052,Quantum Computations And Algorithms,"Quantum Computations And Algorithms introduces core concepts and practical techniques related to quantum computations and algorithms.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",MONIKA AGGARWAL,"['ENGMATH101', 'DS102']",X,25.0,CRL,2.81,[],2.0
CRL7071,Microelectronics Packaging And Integration,"Microelectronics Packaging And Integration introduces core concepts and practical techniques related to microelectronics packaging and integration.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",PUSHPAPRAJ SINGH,"['ENGMATH101', 'DS102']",X,60.0,CRL,4.82,[],3.0
CRL712,Rf And Microwave Active Circuits,"Rf And Microwave Active Circuits introduces core concepts and practical techniques related to rf and microwave active circuits.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']","VIGYANSHU  MISHRA , ANANJAN BASU","['ENGMATH101', 'DS102']",A,30.0,CRL,4.5,[],3.0
CRL7525,Advanced Memory Technologies,"Advanced Memory Technologies introduces core concepts and practical techniques related to advanced memory technologies.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",RAHUL MISHRA,"['ENGMATH101', 'DS102']",F,60.0,CRL,2.05,[],3.0
CRN7080,Teaching Research Practicum,"Teaching Research Practicum introduces core concepts and practical techniques related to teaching research practicum.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",NEEL KANTH  KUNDU,[],P,40.0,CRN,3.0,[],0.0
CRP7023,Fabrication Techniques For Rf And Microwave Devices,"Fabrication Techniques For Rf And Microwave Devices introduces core concepts and practical techniques related to fabrication techniques for rf and microwave devices.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SAMARESH DAS,[],P,20.0,CRP,1.71,[],1.0
CRP723,Fabrication Techniques For Rf & Microwave Devices,"Fabrication Techniques For Rf & Microwave Devices introduces core concepts and practical techniques related to fabrication techniques for rf & microwave devices.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SAMARESH DAS,[],P,20.0,CRP,4.65,[],1.0
ASD390,Minor Area Project,"Minor Area Project introduces core concepts and practical techniques related to minor area project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Technical Writing', 'Project Management', 'Research']",RAVI KUMAR KUNCHALA,[],Q,5.0,ASD,4.48,[],0.0
ASD7100,Cornerstone Project (Mtech In Atmospheric-Oceanic Science And Technology),"Cornerstone Project (Mtech In Atmospheric-Oceanic Science And Technology) introduces core concepts and practical techniques related to cornerstone project (mtech in atmospheric-oceanic science and technology).
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",SAMIRAN MANDAL,[],X,15.0,ASD,2.19,[],0.0
ASD882,Project-Ii,"Project-Ii introduces core concepts and practical techniques related to project-ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",SARVESH KUMAR DUBEY,[],Q,10.0,ASD,3.56,[],0.0
ASD895,Ms Research Project,"Ms Research Project introduces core concepts and practical techniques related to ms research project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",SARVESH KUMAR DUBEY,[],X,5.0,ASD,3.44,[],0.0
ASL350,Introduction Tooceanography,"Introduction Tooceanography introduces core concepts and practical techniques related to introduction tooceanography.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Foundational Knowledge', 'Problem Solving']",VIMAL KOUL,[],F,60.0,ASL,1.61,[],3.0
ASL380,Climate Modeling,"Climate Modeling introduces core concepts and practical techniques related to climate modeling.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Foundational Knowledge', 'Problem Solving']",SAROJ KANTA MISHRA,[],M,75.0,ASL,4.05,[],3.0
